RTF,Weighted Error
0.0,3.14786881686583
0.0,3.607640949075584
0.0,0.15695898569885197
1.0,6.7396788720551495
0.94,0.003030145265811328
0.0,4.031128460838591
0.8,0.0017225458875654671
1.0,0.2347702960387648
0.16,0.0033751523320902257
1.0,9.180334474356863
0.58,0.003942431553107001
0.0,0.9166385581135543
1.0,2.1429005260796403
0.0,6.5879780132399155
0.0,1.320512279856811
1.0,0.13103354539503742
1.0,8.37904065306805
1.0,2.2916718885311513
0.0,7.626190608811408
0.0,4.576188096857184
0.0,10.490757183206375
0.0,1.3737764450142118
1.0,6.087028657599934
0.39,0.004880134332815094
1.0,2.615841752872598
1.0,0.5270823006502227
0.0,3.1142384894016777
1.0,5.304542792201524
0.0,6.159927419118067
0.0,2.3348420638434915
1.0,2.3853840197563407
0.0,0.7177679789583425
1.0,0.05595801221658194
0.0,4.007488297399871
1.0,4.516621034432713
1.0,0.05363699908649118
1.0,3.108183854458685
0.0,9.114538441998207
1.0,2.3476148228656997
0.0,6.428037595032553
0.0,0.08356659644735147
0.0,6.101442725762298
1.0,3.621481415583867
1.0,5.121417145897881
0.0,3.882557971131063
0.0,7.339417991050263
0.0,0.4520460605274497
1.0,5.384758617523651
0.0,0.4399700581176
1.0,0.004521300732935193
0.76,0.002125222649322254
0.0,7.265355969740833
0.0,1.2559299405747806
0.0,0.06223329398988452
0.0,3.4163179151136784
1.0,5.675153701716125
1.0,2.8125369757559424
1.0,0.41131597081685733
0.0,0.7152251342236067
0.0,0.15203227092637847
1.0,3.4185475478549794
0.06,0.006265969181056812
0.0,1.5424610677353112
1.0,0.33063599780789604
1.0,8.225927491252229
0.12,0.0021747488838672366
0.0,0.08810389151690728
0.0,0.016190942052711526
0.0,3.215034815625515
1.0,4.458093677316521
0.0,8.774771395435188
1.0,7.0871829007382106
0.0,7.855600951460702
1.0,1.3679791426136843
1.0,0.09416008822617747
0.0,0.20709898034819618
1.0,3.5511768856259707
0.0,2.718195476364241
1.0,1.9689527043687998
