RTF,FT4,FT3,TSH
0.7717717717717718,0.49038988992194704,2.390208416762995,0.07511012905305772
0.7727727727727728,0.49095826958685385,2.390731132941355,0.0748717337404005
0.7737737737737738,0.4915269078518394,2.3912545389921966,0.07466478851779167
0.7747747747747747,0.4920958947456221,2.3917787039863256,0.07450035083623728
0.7757757757757757,0.4926652144320084,2.3923036034816243,0.07437658099537028
0.7767767767767768,0.49323477038381,2.3928291486891964,0.07428164514063972
0.7777777777777778,0.49380446919662724,2.393355254820709,0.07420412214897643
0.7787787787787788,0.49437424171242456,2.393881860478712,0.0741355225698177
0.7797797797797797,0.494944054394941,2.3944089343800874,0.07407174767794755
0.7807807807807807,0.49551388839115384,2.3949364589217152,0.07401046517824306
0.7817817817817818,0.49608376832089107,2.395464454395229,0.07395458445593495
0.7827827827827828,0.49665375222220776,2.395992965003595,0.07391119794214704
0.7837837837837838,0.4972239963428985,2.3965221209135272,0.0738990980834711
0.7847847847847848,0.49779476455467186,2.397052139179107,0.07395006597906142
0.7857857857857857,0.49836640282138767,2.3975833119343197,0.07410532166443387
0.7867867867867868,0.498965650939331,2.398140696062978,0.07748371503462488
0.7877877877877878,0.49952979135441977,2.3986652957559222,0.07677266299910458
0.7887887887887888,0.5000947450039297,2.399191441933874,0.0761446463850378
0.7897897897897898,0.5006604298876762,2.399718891860389,0.07559577894309748
0.7907907907907907,0.5012267416928984,2.4002474570005847,0.07511684233737365
0.7917917917917918,0.50179362026251,2.400777024417138,0.0747025248965137
0.7927927927927928,0.502360983083309,2.4013074833777073,0.07434411880847126
0.7937937937937938,0.502928780903722,2.4018387657329963,0.07403639110311665
0.7947947947947948,0.5034969960846579,2.402370836471845,0.07377765252234829
0.7957957957957957,0.5040656541817665,2.4029037006185345,0.07357120367235445
0.7967967967967968,0.5046349034961206,2.4034374660647533,0.07343483924963065
0.7977977977977978,0.505205119600735,2.4039724231997197,0.07341335563840315
0.7987987987987988,0.5057771834801995,2.4045092816943283,0.0736109537016508
0.7997997997997998,0.5063513556356501,2.4050482948399456,0.07405575354304296
0.8008008008008007,0.5069184561991719,2.4055818927158286,0.07366386498850268
0.8018018018018018,0.507480935677583,2.406112298725836,0.0727205482132868
0.8028028028028028,0.5079847699859553,2.4066106229807707,0.06430145365910539
0.8038038038038038,0.5086258609801677,2.407190181219337,0.07320552329273176
0.8048048048048048,0.5091971405837094,2.4077287933366143,0.07330515631040727
0.8058058058058059,0.5097693682243719,2.40826856450236,0.07351511883276958
0.8068068068068068,0.510342491466989,2.408809472171916,0.07382788131215684
0.8078078078078078,0.5109093514804346,2.409345696425108,0.07340580969640828
0.8088088088088088,0.5115011032877138,2.4099033762951345,0.07585906490604313
0.8098098098098098,0.5120605305865207,2.4104335881257177,0.0745948362050764
0.8108108108108109,0.5126225940246961,2.4109669474584283,0.0736180050153642
0.8118118118118118,0.5131877731076808,2.4115034430684945,0.07299742066537204
0.8128128128128128,0.5137590701847117,2.4120451814203583,0.07309149026756438
0.8138138138138138,0.5143285946617421,2.412585913952996,0.07297727912562985
0.8148148148148148,0.5148238104572194,2.41308195366626,0.06371543798220798
0.8158158158158159,0.5153891895883075,2.413619117222253,0.06317193707928832
0.8168168168168168,0.5159554634692876,2.4141576349891043,0.0627233911954677
0.8178178178178178,0.5165225785321695,2.414697416722113,0.062364782295235045
0.8188188188188188,0.5170905965248607,2.4152384953832073,0.062103292628068116
0.8198198198198198,0.5176597960436066,2.415781120566015,0.061969439827753915
0.8208208208208209,0.518230865323199,2.416325946777836,0.06203777681750254
0.8218218218218218,0.5188050607632512,2.416874214885598,0.062442680096218076
